ROUTE,YEAR,MONTH,DAY_TYPE,AVG_RIDES
74,2024,10,Saturday,7644
74,2024,10,Sunday - Holiday,5715
75,2024,10,Weekday,5250
75,2024,10,Saturday,3891
75,2024,10,Sunday - Holiday,2440
76,2024,10,Weekday,8732
76,2024,10,Saturday,6225
76,2024,10,Sunday - Holiday,4052
77,2024,10,Weekday,14706
77,2024,10,Saturday,10344
77,2024,10,Sunday - Holiday,7806
78,2024,10,Weekday,6264
78,2024,10,Saturday,4159
78,2024,10,Sunday - Holiday,3129
79,2024,10,Weekday,16826
79,2024,10,Saturday,12718
79,2024,10,Sunday - Holiday,10424
8,2024,10,Weekday,17939
8,2024,10,Saturday,12360
8,2024,10,Sunday - Holiday,8176
80,2024,10,Weekday,7902
80,2024,10,Saturday,5535
80,2024,10,Sunday - Holiday,4360
81,2024,10,Weekday,9263
81,2024,10,Saturday,7616
81,2024,10,Sunday - Holiday,5973
81W,2024,10,Weekday,1600
81W,2024,10,Saturday,728
81W,2024,10,Sunday - Holiday,613
82,2024,10,Weekday,13656
82,2024,10,Saturday,8592
82,2024,10,Sunday - Holiday,5936
84,2024,10,Weekday,3021
84,2024,10,Saturday,1430
84,2024,10,Sunday - Holiday,1106
85,2024,10,Weekday,7948
85,2024,10,Saturday,5178
85,2024,10,Sunday - Holiday,4092
85A,2024,10,Weekday,675
85A,2024,10,Saturday,327
86,2024,10,Weekday,2088
87,2024,10,Weekday,7371
87,2024,10,Saturday,5047
87,2024,10,Sunday - Holiday,3822
88,2024,10,Weekday,972
88,2024,10,Saturday,398
88,2024,10,Sunday - Holiday,309
8A,2024,10,Weekday,2090
8A,2024,10,Saturday,1581
8A,2024,10,Sunday - Holiday,1273
9,2024,10,Weekday,17342
9,2024,10,Saturday,16533
9,2024,10,Sunday - Holiday,13035
90,2024,10,Weekday,3520
90,2024,10,Saturday,2923
90,2024,10,Sunday - Holiday,1907
91,2024,10,Weekday,4373
91,2024,10,Saturday,2572
91,2024,10,Sunday - Holiday,1898
92,2024,10,Weekday,5318
92,2024,10,Saturday,3252
92,2024,10,Sunday - Holiday,2750
93,2024,10,Weekday,3431
93,2024,10,Saturday,1727
94,2024,10,Weekday,10082
94,2024,10,Saturday,5665
94,2024,10,Sunday - Holiday,4135
95,2024,10,Weekday,5351
95,2024,10,Saturday,3165
95,2024,10,Sunday - Holiday,3480
96,2024,10,Weekday,685
97,2024,10,Weekday,2398
97,2024,10,Saturday,1883
97,2024,10,Sunday - Holiday,1324
J14,2024,10,Weekday,7932
J14,2024,10,Saturday,4423
J14,2024,10,Sunday - Holiday,2798
X4,2024,10,Weekday,3244
X49,2024,10,Weekday,5757
X9,2024,10,Weekday,6016
0,2024,9,Weekday,3505
0,2024,9,Saturday,1422
0,2024,9,Sunday - Holiday,2363
1,2024,9,Weekday,1237
100,2024,9,Weekday,547
1001,2024,9,Weekday,416
1001,2024,9,Saturday,577
1001,2024,9,Sunday - Holiday,3194
103,2024,9,Weekday,1645
103,2024,9,Saturday,781
103,2024,9,Sunday - Holiday,681
106,2024,9,Weekday,759
106,2024,9,Saturday,257
106,2024,9,Sunday - Holiday,176
108,2024,9,Weekday,667
11,2024,9,Weekday,1222
11,2024,9,Saturday,670
11,2024,9,Sunday - Holiday,492
111,2024,9,Weekday,2362
111,2024,9,Saturday,1251
111,2024,9,Sunday - Holiday,1075
111A,2024,9,Weekday,305
111A,2024,9,Saturday,213
111A,2024,9,Sunday - Holiday,194
112,2024,9,Weekday,1324
112,2024,9,Saturday,568
112,2024,9,Sunday - Holiday,410
115,2024,9,Weekday,2559
115,2024,9,Saturday,1228
115,2024,9,Sunday - Holiday,987
119,2024,9,Weekday,2737
119,2024,9,Saturday,2101
119,2024,9,Sunday - Holiday,1601
12,2024,9,Weekday,9162
12,2024,9,Saturday,6051
12,2024,9,Sunday - Holiday,4385
120,2024,9,Weekday,266
121,2024,9,Weekday,420
124,2024,9,Weekday,924
124,2024,9,Saturday,1359
124,2024,9,Sunday - Holiday,921
125,2024,9,Weekday,588
126,2024,9,Weekday,4103
126,2024,9,Saturday,2388
126,2024,9,Sunday - Holiday,1768
128,2024,9,Sunday - Holiday,208
134,2024,9,Weekday,1706
135,2024,9,Weekday,1431
136,2024,9,Weekday,896
143,2024,9,Weekday,743
146,2024,9,Weekday,10465
146,2024,9,Saturday,9348
146,2024,9,Sunday - Holiday,7842
147,2024,9,Weekday,8990
147,2024,9,Saturday,7810
147,2024,9,Sunday - Holiday,6004
148,2024,9,Weekday,1494
15,2024,9,Weekday,5008
15,2024,9,Saturday,3740
15,2024,9,Sunday - Holiday,3982
151,2024,9,Weekday,10298
151,2024,9,Saturday,11371
151,2024,9,Sunday - Holiday,9007
152,2024,9,Weekday,8225
152,2024,9,Saturday,4272
152,2024,9,Sunday - Holiday,3264
155,2024,9,Weekday,5454
155,2024,9,Saturday,4626
155,2024,9,Sunday - Holiday,3529
156,2024,9,Weekday,3683
157,2024,9,Weekday,5971
165,2024,9,Weekday,189
169,2024,9,Weekday,118
169,2024,9,Saturday,11
171,2024,9,Weekday,482
171,2024,9,Saturday,144
172,2024,9,Weekday,1192
172,2024,9,Saturday,244
172,2024,9,Sunday - Holiday,491
18,2024,9,Weekday,3250
18,2024,9,Saturday,2151
18,2024,9,Sunday - Holiday,1550
192,2024,9,Weekday,441
2,2024,9,Weekday,1730
20,2024,9,Weekday,11721
20,2024,9,Saturday,7362
20,2024,9,Sunday - Holiday,5537
201,2024,9,Weekday,1233
201,2024,9,Saturday,582
206,2024,9,Weekday,441
21,2024,9,Weekday,7329
21,2024,9,Saturday,5426
21,2024,9,Sunday - Holiday,3921
22,2024,9,Weekday,12263
22,2024,9,Saturday,12553
22,2024,9,Sunday - Holiday,9319
24,2024,9,Weekday,2040
26,2024,9,Weekday,2879
28,2024,9,Weekday,4238
28,2024,9,Saturday,2334
28,2024,9,Sunday - Holiday,1652
29,2024,9,Weekday,9095
29,2024,9,Saturday,9095
29,2024,9,Sunday - Holiday,5899
3,2024,9,Weekday,14742
3,2024,9,Saturday,10534
3,2024,9,Sunday - Holiday,8233
30,2024,9,Weekday,2824
30,2024,9,Saturday,1549
30,2024,9,Sunday - Holiday,803
31,2024,9,Weekday,760
34,2024,9,Weekday,3956
34,2024,9,Saturday,2140
34,2024,9,Sunday - Holiday,2025
35,2024,9,Weekday,3754
35,2024,9,Saturday,2364
35,2024,9,Sunday - Holiday,1818
36,2024,9,Weekday,10898
36,2024,9,Saturday,11592
36,2024,9,Sunday - Holiday,9330
37,2024,9,Weekday,1228
39,2024,9,Weekday,1598
39,2024,9,Saturday,525
39,2024,9,Sunday - Holiday,448
4,2024,9,Weekday,12204
4,2024,9,Saturday,10571
4,2024,9,Sunday - Holiday,8211
43,2024,9,Weekday,891
43,2024,9,Saturday,410
43,2024,9,Sunday - Holiday,293
44,2024,9,Weekday,2903
44,2024,9,Saturday,1110
44,2024,9,Sunday - Holiday,935
47,2024,9,Weekday,8331
47,2024,9,Saturday,5494
47,2024,9,Sunday - Holiday,3967
48,2024,9,Weekday,891
49,2024,9,Weekday,13192
49,2024,9,Saturday,12143
49,2024,9,Sunday - Holiday,9100
49B,2024,9,Weekday,4430
49B,2024,9,Saturday,3101
49B,2024,9,Sunday - Holiday,2610
5,2024,9,Weekday,163
5,2024,9,Saturday,177
5,2024,9,Sunday - Holiday,199
50,2024,9,Weekday,9127
50,2024,9,Saturday,5011
50,2024,9,Sunday - Holiday,3601
51,2024,9,Weekday,1171
51,2024,9,Saturday,672
51,2024,9,Sunday - Holiday,548
52,2024,9,Weekday,7094
52,2024,9,Saturday,4585
52,2024,9,Sunday - Holiday,3117
52A,2024,9,Weekday,3212
52A,2024,9,Saturday,1602
52A,2024,9,Sunday - Holiday,1309
53,2024,9,Weekday,15389
53,2024,9,Saturday,10016
53,2024,9,Sunday - Holiday,7358
53A,2024,9,Weekday,6378
53A,2024,9,Saturday,2966
53A,2024,9,Sunday - Holiday,2014
54,2024,9,Weekday,8376
54,2024,9,Saturday,6015
54,2024,9,Sunday - Holiday,5060
54A,2024,9,Weekday,616
54B,2024,9,Weekday,2201
54B,2024,9,Saturday,1964
54B,2024,9,Sunday - Holiday,1361
55,2024,9,Weekday,7619
55,2024,9,Saturday,5055
55,2024,9,Sunday - Holiday,4395
55A,2024,9,Weekday,165
55N,2024,9,Weekday,464
55N,2024,9,Saturday,237
56,2024,9,Weekday,5449
56,2024,9,Saturday,3848
56,2024,9,Sunday - Holiday,3046
57,2024,9,Weekday,1139
57,2024,9,Saturday,555
57,2024,9,Sunday - Holiday,342
59,2024,9,Weekday,2833
59,2024,9,Saturday,1491
6,2024,9,Weekday,6206
6,2024,9,Saturday,6905
6,2024,9,Sunday - Holiday,5106
60,2024,9,Weekday,10889
60,2024,9,Saturday,5690
60,2024,9,Sunday - Holiday,4329
62,2024,9,Weekday,8127
62,2024,9,Saturday,5529
62,2024,9,Sunday - Holiday,4431
62H,2024,9,Weekday,796
62H,2024,9,Saturday,457
63,2024,9,Weekday,11394
63,2024,9,Saturday,7699
63,2024,9,Sunday - Holiday,6335
63W,2024,9,Weekday,1388
63W,2024,9,Saturday,655
63W,2024,9,Sunday - Holiday,468
65,2024,9,Weekday,6843
65,2024,9,Saturday,5137
65,2024,9,Sunday - Holiday,3550
66,2024,9,Weekday,18009
66,2024,9,Saturday,13677
66,2024,9,Sunday - Holiday,10246
67,2024,9,Weekday,6763
67,2024,9,Saturday,4409
67,2024,9,Sunday - Holiday,3658
68,2024,9,Weekday,1028
68,2024,9,Saturday,456
68,2024,9,Sunday - Holiday,318
7,2024,9,Weekday,5188
70,2024,9,Weekday,7370
70,2024,9,Saturday,4554
70,2024,9,Sunday - Holiday,3688
71,2024,9,Weekday,6896
71,2024,9,Saturday,4804
71,2024,9,Sunday - Holiday,4344
72,2024,9,Weekday,11373
72,2024,9,Saturday,9047
72,2024,9,Sunday - Holiday,6837
73,2024,9,Weekday,4345
73,2024,9,Saturday,2717
73,2024,9,Sunday - Holiday,1898
74,2024,9,Weekday,10069
74,2024,9,Saturday,7564
74,2024,9,Sunday - Holiday,5382
75,2024,9,Weekday,5206
75,2024,9,Saturday,3452
75,2024,9,Sunday - Holiday,2517
76,2024,9,Weekday,8938
76,2024,9,Saturday,6020
76,2024,9,Sunday - Holiday,4180
77,2024,9,Weekday,14940
77,2024,9,Saturday,10365
77,2024,9,Sunday - Holiday,7683
78,2024,9,Weekday,6478
78,2024,9,Saturday,4078
78,2024,9,Sunday - Holiday,2992
79,2024,9,Weekday,16637
79,2024,9,Saturday,12448
79,2024,9,Sunday - Holiday,9781
8,2024,9,Weekday,17790
8,2024,9,Saturday,11608
8,2024,9,Sunday - Holiday,8507
80,2024,9,Weekday,7978
80,2024,9,Saturday,5511
80,2024,9,Sunday - Holiday,4481
81,2024,9,Weekday,9609
81,2024,9,Saturday,7532
81,2024,9,Sunday - Holiday,5829
81W,2024,9,Weekday,1574
81W,2024,9,Saturday,729
81W,2024,9,Sunday - Holiday,576
82,2024,9,Weekday,13637
82,2024,9,Saturday,8323
82,2024,9,Sunday - Holiday,6092
84,2024,9,Weekday,2953
84,2024,9,Saturday,1475
84,2024,9,Sunday - Holiday,1048
85,2024,9,Weekday,8463
85,2024,9,Saturday,5322
85,2024,9,Sunday - Holiday,4212
85A,2024,9,Weekday,690
85A,2024,9,Saturday,353
86,2024,9,Weekday,2169
87,2024,9,Weekday,7557
87,2024,9,Saturday,4897
87,2024,9,Sunday - Holiday,3774
88,2024,9,Weekday,967
88,2024,9,Saturday,409
88,2024,9,Sunday - Holiday,313
8A,2024,9,Weekday,2114
8A,2024,9,Saturday,1487
8A,2024,9,Sunday - Holiday,1176
9,2024,9,Weekday,17010
9,2024,9,Saturday,15596
9,2024,9,Sunday - Holiday,12279
90,2024,9,Weekday,3684
90,2024,9,Saturday,2914
90,2024,9,Sunday - Holiday,1789
91,2024,9,Weekday,4735
91,2024,9,Saturday,2662
91,2024,9,Sunday - Holiday,1997
92,2024,9,Weekday,5399
92,2024,9,Saturday,3292
92,2024,9,Sunday - Holiday,2623
93,2024,9,Weekday,3462
93,2024,9,Saturday,1626
94,2024,9,Weekday,10317
94,2024,9,Saturday,5947
94,2024,9,Sunday - Holiday,4390
95,2024,9,Weekday,5594
95,2024,9,Saturday,2938
95,2024,9,Sunday - Holiday,2431
96,2024,9,Weekday,715
97,2024,9,Weekday,2411
97,2024,9,Saturday,1916
97,2024,9,Sunday - Holiday,1330
J14,2024,9,Weekday,7606
J14,2024,9,Saturday,4229
J14,2024,9,Sunday - Holiday,2912
X4,2024,9,Weekday,3036
X49,2024,9,Weekday,5717
X9,2024,9,Weekday,6044
0,2024,8,Weekday,3903
0,2024,8,Saturday,4018
0,2024,8,Sunday - Holiday,4326
1,2024,8,Weekday,940
10,2024,8,Weekday,478
10,2024,8,Saturday,456
10,2024,8,Sunday - Holiday,495
100,2024,8,Weekday,362
1001,2024,8,Weekday,3017
1001,2024,8,Saturday,424
1001,2024,8,Sunday - Holiday,4148
103,2024,8,Weekday,1333
103,2024,8,Saturday,782
103,2024,8,Sunday - Holiday,724
106,2024,8,Weekday,582
106,2024,8,Saturday,227
106,2024,8,Sunday - Holiday,232
108,2024,8,Weekday,635
11,2024,8,Weekday,1072
11,2024,8,Saturday,700
11,2024,8,Sunday - Holiday,502
111,2024,8,Weekday,2168
111,2024,8,Saturday,1230
111,2024,8,Sunday - Holiday,983
111A,2024,8,Weekday,291
111A,2024,8,Saturday,221
111A,2024,8,Sunday - Holiday,201
112,2024,8,Weekday,994
112,2024,8,Saturday,620
112,2024,8,Sunday - Holiday,394
115,2024,8,Weekday,1811
115,2024,8,Saturday,1357
115,2024,8,Sunday - Holiday,913
119,2024,8,Weekday,2692
119,2024,8,Saturday,2103
119,2024,8,Sunday - Holiday,1397
12,2024,8,Weekday,7537
12,2024,8,Saturday,5498
12,2024,8,Sunday - Holiday,4213
120,2024,8,Weekday,219
121,2024,8,Weekday,359
124,2024,8,Weekday,1240
124,2024,8,Saturday,2049
124,2024,8,Sunday - Holiday,1243
125,2024,8,Weekday,516
126,2024,8,Weekday,3058
126,2024,8,Saturday,2245
126,2024,8,Sunday - Holiday,1784
130,2024,8,Weekday,662
130,2024,8,Saturday,816
130,2024,8,Sunday - Holiday,787
134,2024,8,Weekday,1329
135,2024,8,Weekday,1203
136,2024,8,Weekday,752
143,2024,8,Weekday,627
146,2024,8,Weekday,9428
146,2024,8,Saturday,9795
146,2024,8,Sunday - Holiday,7649
147,2024,8,Weekday,8644
147,2024,8,Saturday,7562
147,2024,8,Sunday - Holiday,6053
148,2024,8,Weekday,1316
15,2024,8,Weekday,4291
15,2024,8,Saturday,4180
15,2024,8,Sunday - Holiday,2740
151,2024,8,Weekday,10474
151,2024,8,Saturday,11380
151,2024,8,Sunday - Holiday,9222
152,2024,8,Weekday,6325
152,2024,8,Saturday,3990
152,2024,8,Sunday - Holiday,3653
155,2024,8,Weekday,4963
155,2024,8,Saturday,4207
155,2024,8,Sunday - Holiday,3506
156,2024,8,Weekday,2871
157,2024,8,Weekday,4086
165,2024,8,Weekday,118
169,2024,8,Weekday,99
169,2024,8,Saturday,17
171,2024,8,Weekday,321
171,2024,8,Saturday,104
172,2024,8,Weekday,440
172,2024,8,Saturday,114
172,2024,8,Sunday - Holiday,42
18,2024,8,Weekday,2600
18,2024,8,Saturday,2071
18,2024,8,Sunday - Holiday,1457
192,2024,8,Weekday,420
2,2024,8,Weekday,1510
20,2024,8,Weekday,9963
20,2024,8,Saturday,7083
20,2024,8,Sunday - Holiday,5731
201,2024,8,Weekday,1085
201,2024,8,Saturday,490
206,2024,8,Weekday,281
21,2024,8,Weekday,5844
21,2024,8,Saturday,5220
21,2024,8,Sunday - Holiday,3853
22,2024,8,Weekday,10842
22,2024,8,Saturday,12381
22,2024,8,Sunday - Holiday,9624
24,2024,8,Weekday,1544
26,2024,8,Weekday,2351
28,2024,8,Weekday,3472
28,2024,8,Saturday,2251
28,2024,8,Sunday - Holiday,1458
29,2024,8,Weekday,8554
29,2024,8,Saturday,8697
29,2024,8,Sunday - Holiday,6276
3,2024,8,Weekday,12910
3,2024,8,Saturday,10374
3,2024,8,Sunday - Holiday,8513
30,2024,8,Weekday,2445
30,2024,8,Saturday,1622
30,2024,8,Sunday - Holiday,872
31,2024,8,Weekday,574
34,2024,8,Weekday,3206
34,2024,8,Saturday,2165
34,2024,8,Sunday - Holiday,1567
35,2024,8,Weekday,3270
35,2024,8,Saturday,2514
35,2024,8,Sunday - Holiday,1991
36,2024,8,Weekday,10806
36,2024,8,Saturday,11321
36,2024,8,Sunday - Holiday,8923
37,2024,8,Weekday,988
39,2024,8,Weekday,1356
39,2024,8,Saturday,518
39,2024,8,Sunday - Holiday,455
4,2024,8,Weekday,10550
4,2024,8,Saturday,10910
4,2024,8,Sunday - Holiday,8143
43,2024,8,Weekday,854
43,2024,8,Saturday,458
43,2024,8,Sunday - Holiday,329
44,2024,8,Weekday,2371
44,2024,8,Saturday,1301
44,2024,8,Sunday - Holiday,1081
47,2024,8,Weekday,7396
47,2024,8,Saturday,5585
47,2024,8,Sunday - Holiday,4339
48,2024,8,Weekday,586
49,2024,8,Weekday,12072
49,2024,8,Saturday,12300
49,2024,8,Sunday - Holiday,9895
49B,2024,8,Weekday,4028
49B,2024,8,Saturday,3118
49B,2024,8,Sunday - Holiday,2749
5,2024,8,Weekday,172
5,2024,8,Saturday,180
5,2024,8,Sunday - Holiday,191
50,2024,8,Weekday,7182
50,2024,8,Saturday,4761
50,2024,8,Sunday - Holiday,3508
51,2024,8,Weekday,1016
51,2024,8,Saturday,740
51,2024,8,Sunday - Holiday,557
52,2024,8,Weekday,6007
52,2024,8,Saturday,4548
52,2024,8,Sunday - Holiday,3234
52A,2024,8,Weekday,2889
52A,2024,8,Saturday,1716
52A,2024,8,Sunday - Holiday,1120
53,2024,8,Weekday,13550
53,2024,8,Saturday,10038
53,2024,8,Sunday - Holiday,7547
53A,2024,8,Weekday,4930
53A,2024,8,Saturday,2897
53A,2024,8,Sunday - Holiday,1965
54,2024,8,Weekday,7629
54,2024,8,Saturday,6000
54,2024,8,Sunday - Holiday,5415
54A,2024,8,Weekday,641
54B,2024,8,Weekday,2113
54B,2024,8,Saturday,2002
54B,2024,8,Sunday - Holiday,1419
55,2024,8,Weekday,6665
55,2024,8,Saturday,5190
55,2024,8,Sunday - Holiday,4321
55A,2024,8,Weekday,118
55N,2024,8,Weekday,337
55N,2024,8,Saturday,237
56,2024,8,Weekday,4882
56,2024,8,Saturday,3716
56,2024,8,Sunday - Holiday,3134
57,2024,8,Weekday,1425
57,2024,8,Saturday,727
57,2024,8,Sunday - Holiday,485
59,2024,8,Weekday,2565
59,2024,8,Saturday,1398
6,2024,8,Weekday,5046
6,2024,8,Saturday,5994
6,2024,8,Sunday - Holiday,4981
60,2024,8,Weekday,7982
60,2024,8,Saturday,5545
60,2024,8,Sunday - Holiday,4297
62,2024,8,Weekday,6898
62,2024,8,Saturday,5702
62,2024,8,Sunday - Holiday,4615
62H,2024,8,Weekday,752
62H,2024,8,Saturday,444
63,2024,8,Weekday,10564
63,2024,8,Saturday,8342
63,2024,8,Sunday - Holiday,6522
63W,2024,8,Weekday,1169
63W,2024,8,Saturday,664
63W,2024,8,Sunday - Holiday,473
65,2024,8,Weekday,6434
65,2024,8,Saturday,5448
65,2024,8,Sunday - Holiday,3821
66,2024,8,Weekday,16340
66,2024,8,Saturday,14116
66,2024,8,Sunday - Holiday,10735
67,2024,8,Weekday,5804
67,2024,8,Saturday,4424
67,2024,8,Sunday - Holiday,3967
68,2024,8,Weekday,760
68,2024,8,Saturday,474
68,2024,8,Sunday - Holiday,335
7,2024,8,Weekday,3193
70,2024,8,Weekday,6211
70,2024,8,Saturday,4542
70,2024,8,Sunday - Holiday,3994
71,2024,8,Weekday,7024
71,2024,8,Saturday,5162
71,2024,8,Sunday - Holiday,4296
72,2024,8,Weekday,10566
72,2024,8,Saturday,9653
72,2024,8,Sunday - Holiday,7908
73,2024,8,Weekday,3866
73,2024,8,Saturday,2764
73,2024,8,Sunday - Holiday,2108
74,2024,8,Weekday,8607
74,2024,8,Saturday,7210
74,2024,8,Sunday - Holiday,5577
75,2024,8,Weekday,4703
75,2024,8,Saturday,3423
75,2024,8,Sunday - Holiday,2649
76,2024,8,Weekday,8270
76,2024,8,Saturday,6483
76,2024,8,Sunday - Holiday,4318
77,2024,8,Weekday,12864
77,2024,8,Saturday,10702
77,2024,8,Sunday - Holiday,8201
78,2024,8,Weekday,5800
78,2024,8,Saturday,4530
78,2024,8,Sunday - Holiday,3654
79,2024,8,Weekday,15232
79,2024,8,Saturday,12259
79,2024,8,Sunday - Holiday,10412
8,2024,8,Weekday,14459
8,2024,8,Saturday,10917
8,2024,8,Sunday - Holiday,8435
80,2024,8,Weekday,7225
80,2024,8,Saturday,5691
80,2024,8,Sunday - Holiday,4638
81,2024,8,Weekday,9181
81,2024,8,Saturday,7667
81,2024,8,Sunday - Holiday,6120
81W,2024,8,Weekday,1413
81W,2024,8,Saturday,772
81W,2024,8,Sunday - Holiday,620
82,2024,8,Weekday,11150
82,2024,8,Saturday,8064
82,2024,8,Sunday - Holiday,6207
84,2024,8,Weekday,2348
84,2024,8,Saturday,1294
84,2024,8,Sunday - Holiday,1048
85,2024,8,Weekday,7619
85,2024,8,Saturday,5218
85,2024,8,Sunday - Holiday,4454
85A,2024,8,Weekday,655
85A,2024,8,Saturday,353
86,2024,8,Weekday,1388
87,2024,8,Weekday,6197
87,2024,8,Saturday,4916
87,2024,8,Sunday - Holiday,3614
88,2024,8,Weekday,821
88,2024,8,Saturday,404
88,2024,8,Sunday - Holiday,364
8A,2024,8,Weekday,1803
8A,2024,8,Saturday,1650
8A,2024,8,Sunday - Holiday,1308
9,2024,8,Weekday,15204
9,2024,8,Saturday,15540
9,2024,8,Sunday - Holiday,12325
90,2024,8,Weekday,3540
90,2024,8,Saturday,2997
90,2024,8,Sunday - Holiday,1921
91,2024,8,Weekday,4263
91,2024,8,Saturday,2831
91,2024,8,Sunday - Holiday,2088
92,2024,8,Weekday,4639
92,2024,8,Saturday,3270
92,2024,8,Sunday - Holiday,2702
93,2024,8,Weekday,2962
93,2024,8,Saturday,1588
94,2024,8,Weekday,8279
94,2024,8,Saturday,5333
94,2024,8,Sunday - Holiday,4275
95,2024,8,Weekday,4363
95,2024,8,Saturday,3430
95,2024,8,Sunday - Holiday,4341
96,2024,8,Weekday,639
97,2024,8,Weekday,2310
97,2024,8,Saturday,1877
97,2024,8,Sunday - Holiday,1333
J14,2024,8,Weekday,6719
J14,2024,8,Saturday,5376
J14,2024,8,Sunday - Holiday,4282
X4,2024,8,Weekday,2494
X49,2024,8,Weekday,4294
X9,2024,8,Weekday,4912
0,2024,7,Weekday,3382
0,2024,7,Saturday,1846
0,2024,7,Sunday - Holiday,1066
1,2024,7,Weekday,989
10,2024,7,Weekday,498
10,2024,7,Saturday,544
10,2024,7,Sunday - Holiday,518
100,2024,7,Weekday,335
1001,2024,7,Weekday,51
1001,2024,7,Saturday,195
1001,2024,7,Sunday - Holiday,2048
103,2024,7,Weekday,1327
103,2024,7,Saturday,1363
103,2024,7,Sunday - Holiday,1472
106,2024,7,Weekday,618
106,2024,7,Saturday,226
106,2024,7,Sunday - Holiday,230
108,2024,7,Weekday,586
11,2024,7,Weekday,1083
11,2024,7,Saturday,690
11,2024,7,Sunday - Holiday,484
111,2024,7,Weekday,1879
111,2024,7,Saturday,1171
111,2024,7,Sunday - Holiday,970
111A,2024,7,Weekday,289
111A,2024,7,Saturday,186
111A,2024,7,Sunday - Holiday,184
112,2024,7,Weekday,1044
112,2024,7,Saturday,615
112,2024,7,Sunday - Holiday,792
115,2024,7,Weekday,1764
115,2024,7,Saturday,1777
115,2024,7,Sunday - Holiday,944
119,2024,7,Weekday,2605
119,2024,7,Saturday,2046
119,2024,7,Sunday - Holiday,2072
12,2024,7,Weekday,7266
12,2024,7,Saturday,5224
12,2024,7,Sunday - Holiday,3898
120,2024,7,Weekday,259
121,2024,7,Weekday,419
124,2024,7,Weekday,1502
124,2024,7,Saturday,2024
124,2024,7,Sunday - Holiday,1538
125,2024,7,Weekday,560
126,2024,7,Weekday,3018
126,2024,7,Saturday,2107
126,2024,7,Sunday - Holiday,1577
130,2024,7,Weekday,738
130,2024,7,Saturday,693
130,2024,7,Sunday - Holiday,582
134,2024,7,Weekday,1533
135,2024,7,Weekday,1407
136,2024,7,Weekday,842
143,2024,7,Weekday,711
146,2024,7,Weekday,9895
146,2024,7,Saturday,10459
146,2024,7,Sunday - Holiday,7379
147,2024,7,Weekday,8775
147,2024,7,Saturday,7650
147,2024,7,Sunday - Holiday,5599
148,2024,7,Weekday,1422
15,2024,7,Weekday,4358
15,2024,7,Saturday,3877
15,2024,7,Sunday - Holiday,2710
151,2024,7,Weekday,10976
151,2024,7,Saturday,12442
151,2024,7,Sunday - Holiday,9401
152,2024,7,Weekday,5813
152,2024,7,Saturday,3889
152,2024,7,Sunday - Holiday,3289
155,2024,7,Weekday,5119
155,2024,7,Saturday,4428
155,2024,7,Sunday - Holiday,3567
156,2024,7,Weekday,3176
157,2024,7,Weekday,3995
165,2024,7,Weekday,105
169,2024,7,Weekday,104
169,2024,7,Saturday,23
171,2024,7,Weekday,194
172,2024,7,Weekday,337
18,2024,7,Weekday,2445
18,2024,7,Saturday,2105
18,2024,7,Sunday - Holiday,1415
192,2024,7,Weekday,438
2,2024,7,Weekday,1620
20,2024,7,Weekday,10670
20,2024,7,Saturday,7672
20,2024,7,Sunday - Holiday,5657
